age,gender,contract_type,payment_method,tenure_months,monthly_charges,total_charges,avg_call_minutes,num_support_tickets,has_international_plan,region,Churn
41,F,Two year,Bank transfer,48,87.83,4147.5,381.8,0,No,East,0
68,M,Month-to-month,Electronic check,5,55.61,96.43,157.3,2,Yes,Central,0
44,F,One year,Mailed check,31,69.69,2041.03,432.8,0,Yes,North,0
80,F,Month-to-month,Electronic check,17,56.76,821.85,281.7,1,No,West,0
82,M,Two year,Electronic check,50,49.19,2513.01,155.5,1,No,Central,0
73,M,Month-to-month,Bank transfer,62,100.22,6227.86,190.1,0,Yes,North,0
61,F,Month-to-month,Electronic check,38,122.08,4376.62,251.3,0,No,West,0
52,F,Month-to-month,Bank transfer,53,58.6,3194.93,128.8,0,No,South,0
39,M,One year,Bank transfer,20,32.01,646.72,133.2,0,No,East,0
56,F,Month-to-month,Bank transfer,0,64.16,141.16,361.2,2,No,East,1
72,M,Month-to-month,Credit card,47,34.57,1700.94,236.1,1,No,South,0
46,M,Month-to-month,Electronic check,17,100.41,1532.75,285.4,4,No,South,0
82,M,Month-to-month,Credit card,34,95.2,3438.77,352.5,2,No,North,1
46,F,Month-to-month,Electronic check,54,105.63,5555.48,307.0,0,No,West,0
37,M,Month-to-month,Electronic check,27,71.47999999999999,2067.93,179.5,2,No,East,1
42,M,One year,Credit card,59,63.620000000000005,3804.47,309.6,0,Yes,East,0
56,F,Two year,Electronic check,32,54.66,1671.87,194.3,2,No,Central,1
36,F,Month-to-month,Electronic check,13,23.11,309.81,202.4,0,Yes,South,0
61,F,Two year,Electronic check,2,80.23,569.0,265.8,2,Yes,South,1
49,M,Month-to-month,Electronic check,7,31.93,255.99,186.7,1,No,East,0
52,M,Two year,Mailed check,63,62.13,3582.79,172.8,1,Yes,North,1
35,M,One year,Electronic check,64,77.37,4977.27,188.8,0,No,Central,0
77,F,Month-to-month,Electronic check,44,78.91,3420.23,253.1,1,No,South,0
33,F,Month-to-month,Electronic check,4,31.21,335.64,250.6,4,No,South,1
21,F,Two year,Bank transfer,52,114.24,5867.1,169.6,1,No,West,0
68,F,Month-to-month,Bank transfer,47,70.77,3309.95,316.4,1,No,Central,0
35,M,One year,Mailed check,28,95.63,2480.33,297.3,0,No,East,0
45,F,Month-to-month,Bank transfer,65,68.68,4630.9,297.7,0,No,Central,0
25,M,Month-to-month,Credit card,73,74.7,5563.95,205.5,0,No,North,0
48,F,Month-to-month,Bank transfer,43,5.0,371.35,202.6,0,No,South,0
63,M,Month-to-month,Electronic check,38,88.82,3493.29,201.5,2,No,South,1
53,F,Month-to-month,Mailed check,69,82.32,5805.45,244.6,0,No,East,0
55,M,Month-to-month,Electronic check,7,70.03,310.08,244.2,0,Yes,North,0
36,M,Month-to-month,Electronic check,53,97.1,5072.0,327.6,2,Yes,North,0
48,M,One year,Electronic check,12,37.84,325.23,288.2,0,No,Central,0
79,F,Month-to-month,Electronic check,60,78.99,4766.37,327.6,1,No,Central,0
54,M,One year,Credit card,70,81.92,5701.25,365.5,0,No,East,0
77,M,Month-to-month,Bank transfer,34,94.81,3139.9,163.7,1,No,West,0
54,F,Month-to-month,Credit card,66,53.74,3636.25,197.8,0,No,East,0
43,F,Month-to-month,Mailed check,19,26.15,598.13,274.5,0,No,South,0
54,M,Month-to-month,Electronic check,28,101.65,2677.99,240.3,3,No,Central,0
60,F,Month-to-month,Electronic check,16,89.18,1250.15,150.5,0,Yes,North,0
56,F,One year,Electronic check,34,90.61,2967.58,416.7,1,No,West,0
38,M,Month-to-month,Electronic check,23,57.59,1248.53,217.2,0,No,North,0
65,M,Two year,Mailed check,64,49.25,3356.76,34.6,2,Yes,South,0
63,M,Month-to-month,Electronic check,67,46.77,3333.13,202.3,0,No,North,0
80,M,Month-to-month,Bank transfer,41,74.3,3039.45,260.9,3,Yes,Central,0
58,M,One year,Credit card,53,98.33,5130.07,289.9,0,No,North,0
62,M,Two year,Electronic check,36,105.58,3645.87,157.1,0,No,East,0
26,M,Month-to-month,Mailed check,8,37.05,204.53,282.2,1,No,North,0
58,M,Month-to-month,Credit card,38,107.55,3912.78,305.5,0,No,Central,0
76,F,One year,Electronic check,53,101.08,5345.77,227.9,1,Yes,West,0
54,F,Month-to-month,Mailed check,63,52.21,3470.82,213.9,0,No,South,0
33,F,Month-to-month,Credit card,19,84.67,1893.86,157.8,2,No,West,1
45,M,Month-to-month,Bank transfer,63,71.9,4547.67,246.6,0,No,North,0
59,F,Month-to-month,Bank transfer,60,5.0,587.94,214.3,0,No,East,0
65,M,Two year,Bank transfer,3,89.35,30.7,307.1,0,No,Central,0
69,F,One year,Electronic check,13,81.76,949.07,255.6,1,No,Central,0
72,M,One year,Electronic check,42,130.07,5805.97,164.8,1,No,Central,1
42,F,Two year,Bank transfer,35,21.13,816.85,261.4,0,No,South,0
59,F,Month-to-month,Electronic check,45,48.71,2303.64,283.6,0,Yes,North,0
31,F,Two year,Credit card,58,70.56,4084.47,200.9,0,No,West,0
65,M,Month-to-month,Mailed check,73,91.6,6719.06,263.4,0,Yes,West,0
47,F,One year,Electronic check,56,94.27,5191.73,211.8,1,No,West,0
44,F,Two year,Credit card,15,69.36,829.51,344.3,0,Yes,West,0
48,F,Month-to-month,Electronic check,62,84.76,5399.1,162.5,1,Yes,Central,0
75,M,Two year,Electronic check,56,86.84,4833.22,149.0,0,Yes,South,0
26,M,Month-to-month,Bank transfer,17,52.81,826.88,182.6,0,No,South,0
75,F,One year,Electronic check,63,54.89,3546.88,272.9,3,No,East,0
27,M,One year,Credit card,23,63.620000000000005,1391.27,269.1,0,No,South,0
72,F,Month-to-month,Bank transfer,24,70.25,1802.54,277.5,1,No,South,1
18,F,Month-to-month,Credit card,48,72.7,3468.68,180.5,0,Yes,North,0
35,M,One year,Credit card,14,72.63,893.17,173.4,1,Yes,Central,0
19,F,Month-to-month,Credit card,38,69.07,2517.64,230.3,1,Yes,West,0
47,M,Month-to-month,Electronic check,19,84.31,1381.37,261.0,2,Yes,West,0
34,F,Month-to-month,Credit card,57,75.78,4365.53,254.9,1,No,East,0
51,F,Month-to-month,Bank transfer,57,96.65,5457.79,321.8,0,No,East,0
69,M,Two year,Mailed check,3,87.31,35.49,256.4,0,No,South,0
30,F,One year,Electronic check,31,65.92,2104.39,139.1,1,No,East,1
80,M,Month-to-month,Credit card,12,42.92,627.14,398.7,3,No,Central,1
69,F,Month-to-month,Electronic check,12,38.09,334.38,276.7,1,No,South,0
24,M,Month-to-month,Electronic check,7,111.23,1348.21,210.1,3,No,East,1
63,M,One year,Electronic check,47,67.16,3227.01,355.4,1,No,Central,0
65,M,Month-to-month,Mailed check,36,70.65,2544.07,261.6,2,No,South,0
71,M,One year,Mailed check,20,65.07,1120.45,266.2,0,No,East,0
34,F,Two year,Electronic check,23,36.81,789.31,192.7,0,No,West,0
70,F,One year,Credit card,19,82.27,1747.39,277.7,2,No,North,1
66,F,Month-to-month,Electronic check,44,38.59,1861.23,261.9,0,Yes,West,0
52,F,Month-to-month,Credit card,63,59.18000000000001,3822.79,270.8,2,No,South,0
28,F,Month-to-month,Electronic check,6,59.24,278.92,294.7,1,No,North,0
63,F,One year,Electronic check,44,88.94,3871.73,251.3,0,No,Central,0
36,M,One year,Mailed check,59,46.09,2851.18,84.7,0,No,West,0
56,M,Month-to-month,Electronic check,13,48.22,517.99,151.2,2,No,Central,0
29,F,One year,Electronic check,31,94.86,2741.77,53.9,0,No,West,0
55,F,One year,Electronic check,16,74.11,1004.32,229.2,0,No,Central,0
46,F,Month-to-month,Electronic check,56,89.45,4940.52,271.0,3,No,East,1
36,M,One year,Credit card,21,18.57,515.96,241.6,0,No,East,0
49,M,One year,Bank transfer,29,14.93,510.08,135.6,0,No,East,0
22,F,Month-to-month,Electronic check,44,74.06,3223.63,232.0,1,Yes,East,1
63,F,One year,Mailed check,13,54.64,635.45,216.6,0,No,South,0
76,M,Month-to-month,Electronic check,3,55.22,-52.59,471.0,2,No,East,0
28,M,Month-to-month,Bank transfer,74,93.58,7049.01,217.5,2,Yes,West,0
72,M,Month-to-month,Bank transfer,56,98.8,5460.7,188.1,1,No,Central,0
61,M,Month-to-month,Credit card,61,67.78,4254.28,219.9,1,No,North,0
34,F,Two year,Bank transfer,30,96.69,2791.45,326.8,0,No,Central,0
74,M,Month-to-month,Electronic check,66,42.96,3049.85,252.0,2,No,West,0
60,M,One year,Electronic check,6,57.28,212.64,183.8,0,No,North,0
29,F,Month-to-month,Mailed check,73,58.56,4472.38,175.1,0,No,Central,0
44,M,Month-to-month,Electronic check,60,49.72,3125.17,181.7,2,No,South,0
31,M,One year,Electronic check,0,88.29,265.11,157.0,1,No,Central,1
84,F,Month-to-month,Mailed check,36,24.85,890.17,112.3,3,Yes,South,0
40,F,One year,Electronic check,63,78.99,4919.76,247.3,1,Yes,South,0
27,M,One year,Mailed check,50,69.42,3498.84,287.3,0,Yes,West,0
23,F,Month-to-month,Mailed check,18,79.63,1634.86,234.9,1,No,South,1
83,F,One year,Bank transfer,7,39.17,145.79,144.3,1,No,West,0
83,F,Month-to-month,Electronic check,51,83.98,4304.6,184.5,3,Yes,East,0
18,M,Month-to-month,Electronic check,8,48.5,320.66,229.6,1,No,West,0
49,M,Month-to-month,Bank transfer,22,66.44,1520.07,313.7,2,Yes,East,1
40,M,Month-to-month,Electronic check,7,29.18,92.4,325.9,1,No,South,0
75,M,Month-to-month,Credit card,43,63.17,2595.53,142.6,2,No,South,1
30,M,Month-to-month,Mailed check,66,87.59,5783.87,382.2,2,No,Central,0
36,F,Two year,Electronic check,45,37.49,1785.81,171.0,0,No,Central,0
73,M,Month-to-month,Electronic check,26,74.24,1742.41,167.2,0,Yes,South,0
55,F,Month-to-month,Electronic check,23,84.93,1796.54,362.1,1,No,East,0
56,M,Month-to-month,Electronic check,20,46.05,918.11,224.2,3,No,North,1
80,F,Two year,Mailed check,69,106.18,7284.66,144.6,1,No,Central,0
22,F,One year,Bank transfer,24,65.02,1520.32,289.0,0,No,South,0
64,F,One year,Credit card,54,47.56,2739.01,285.4,0,No,East,0
22,F,One year,Bank transfer,45,107.06,4709.55,194.6,0,No,Central,0
48,F,One year,Credit card,68,59.25,4190.89,407.2,1,No,Central,0
48,M,Month-to-month,Electronic check,36,53.17,1877.49,203.7,3,Yes,East,0
26,M,Month-to-month,Electronic check,38,86.68,3208.63,280.0,1,No,South,0
80,M,Two year,Electronic check,57,48.97,2850.17,246.2,0,No,South,0
84,M,Month-to-month,Bank transfer,19,67.63,1219.88,147.5,0,No,Central,0
24,F,One year,Electronic check,67,32.2,2422.56,250.5,0,No,South,0
61,M,Month-to-month,Electronic check,55,48.62,2318.33,187.0,1,No,East,1
35,F,Month-to-month,Electronic check,53,28.81,1693.45,260.9,1,Yes,West,0
79,F,Two year,Electronic check,50,50.48,2656.64,283.1,1,No,Central,0
77,M,Month-to-month,Electronic check,50,24.35,1440.75,226.1,0,No,South,0
29,M,Month-to-month,Credit card,63,94.18,5912.86,267.9,1,No,South,0
28,M,Month-to-month,Electronic check,66,24.39,1806.4,245.8,2,No,South,0
30,M,Month-to-month,Credit card,29,67.34,1968.98,249.2,2,No,South,0
50,M,Month-to-month,Bank transfer,61,79.61,4949.81,247.3,1,No,West,0
64,F,Month-to-month,Electronic check,18,82.35,1358.67,319.3,1,No,West,0
20,F,Month-to-month,Mailed check,70,63.61,4638.19,244.2,2,No,West,0
48,M,Month-to-month,Bank transfer,66,58.75,4030.23,156.5,0,No,North,0
30,F,Month-to-month,Electronic check,31,33.55,1052.0,359.6,0,No,South,0
41,F,Month-to-month,Electronic check,73,104.62,7685.65,374.5,3,No,East,0
35,F,Month-to-month,Electronic check,36,55.89,1977.02,237.1,0,No,West,0
40,F,Month-to-month,Electronic check,62,23.75,1682.74,287.0,0,Yes,Central,0
52,F,Month-to-month,Electronic check,9,97.54,633.75,113.7,3,No,South,0
22,M,Month-to-month,Electronic check,45,60.94,2770.19,248.7,1,No,South,0
58,F,One year,Mailed check,41,67.35,2778.4,180.3,1,No,South,0
27,F,Month-to-month,Bank transfer,3,82.12,81.42,249.5,1,No,East,0
67,M,Month-to-month,Electronic check,53,18.91,1184.24,215.3,2,No,North,0
22,F,Two year,Electronic check,72,71.33,5290.37,256.1,1,No,North,0
19,F,Two year,Electronic check,5,115.36,278.09,185.4,0,No,South,0
80,M,Month-to-month,Electronic check,40,98.77,4091.97,265.0,1,No,East,1
26,M,Month-to-month,Bank transfer,50,73.74,3676.55,344.9,1,Yes,North,0
61,M,Month-to-month,Electronic check,41,70.48,2909.28,128.0,3,No,East,0
30,F,Month-to-month,Mailed check,5,65.88,671.47,267.9,1,Yes,South,1
78,M,One year,Electronic check,15,44.57,502.03,142.3,1,No,South,0
30,M,One year,Credit card,55,98.46,5307.87,412.6,0,No,South,0
81,F,Two year,Bank transfer,68,81.11,5593.34,95.1,0,No,Central,0
80,M,Month-to-month,Electronic check,12,37.79,446.0,260.9,5,No,South,1
77,M,One year,Mailed check,55,34.39,2027.34,279.3,0,No,East,0
29,F,One year,Electronic check,45,96.4,4278.85,361.7,0,Yes,South,0
82,F,Two year,Electronic check,18,57.69,941.57,302.8,0,Yes,Central,0
31,M,One year,Credit card,55,77.59,4372.27,220.5,0,No,Central,0
47,F,Month-to-month,Electronic check,0,89.68,215.63,255.8,2,No,South,1
66,M,One year,Mailed check,34,34.4,1213.05,157.7,0,No,West,0
72,F,Month-to-month,Credit card,50,38.93,2018.65,208.1,1,No,North,0
39,M,Month-to-month,Mailed check,4,53.36,-7.28,369.3,0,No,South,0
54,F,Month-to-month,Electronic check,36,11.61,483.6,369.8,1,No,South,0
37,F,Month-to-month,Electronic check,36,98.7,3735.57,334.6,2,No,Central,1
45,M,Month-to-month,Mailed check,40,30.94,1342.19,145.7,1,No,South,0
41,M,Month-to-month,Credit card,50,76.36,3912.45,374.8,1,No,East,0
34,M,Month-to-month,Bank transfer,63,97.08,6125.96,302.0,2,No,East,0
71,M,Two year,Credit card,43,64.48,2872.13,452.2,0,No,East,0
79,F,One year,Credit card,65,45.87,3063.22,317.0,1,No,Central,0
27,F,Month-to-month,Credit card,28,92.48,2796.17,369.7,1,No,West,1
62,M,Two year,Mailed check,11,74.82,686.55,223.8,0,No,West,0
58,M,Month-to-month,Electronic check,42,96.56,3948.6,227.4,1,No,South,0
80,F,Month-to-month,Mailed check,35,89.04,3006.39,331.9,0,No,North,0
55,M,One year,Mailed check,34,77.01,2547.72,353.0,0,No,South,0
63,M,One year,Electronic check,8,25.08,258.12,171.8,1,No,Central,0
41,M,Two year,Bank transfer,37,64.95,2353.56,330.9,0,No,East,0
77,M,One year,Bank transfer,36,52.05,1857.06,174.5,0,No,North,0
63,M,One year,Electronic check,72,95.2,6967.91,102.3,1,No,East,0
49,M,Month-to-month,Electronic check,26,51.12,1310.36,345.5,2,Yes,East,0
63,F,Month-to-month,Mailed check,52,77.76,4034.8,210.2,2,No,East,0
29,F,One year,Electronic check,62,97.66,6033.16,209.1,0,No,South,0
72,M,One year,Electronic check,18,42.69,737.13,247.3,2,No,South,0
62,M,Two year,Credit card,71,53.87,3943.01,249.2,0,No,South,0
78,M,Month-to-month,Credit card,37,50.1,1859.85,163.7,0,No,Central,0
82,M,Month-to-month,Credit card,44,69.48,3115.51,235.4,1,No,South,0
54,M,Month-to-month,Electronic check,5,59.68,533.26,231.8,2,No,Central,1
51,M,Month-to-month,Mailed check,33,94.03,2954.75,260.1,1,Yes,South,0
83,M,One year,Credit card,19,121.37,2129.56,186.8,1,No,North,0
61,M,Month-to-month,Mailed check,45,108.4,4733.13,151.6,1,Yes,East,0
79,M,Month-to-month,Electronic check,16,40.92,746.11,228.0,2,No,East,1
60,M,Month-to-month,Electronic check,74,37.56,3039.31,162.1,1,No,West,0
80,F,One year,Electronic check,60,74.32,4481.29,69.2,1,Yes,South,0
18,M,One year,Credit card,71,73.85,5351.86,245.0,0,No,East,0
48,M,Month-to-month,Bank transfer,23,43.1,994.28,146.0,1,No,North,0
34,F,Month-to-month,Credit card,13,53.62,535.69,300.4,0,Yes,Central,0
49,F,One year,Bank transfer,60,51.51,3247.36,144.4,0,Yes,North,0
82,F,Two year,Electronic check,74,92.45,7033.98,211.7,0,No,South,0
31,M,Two year,Mailed check,29,62.66,1740.2,235.4,2,No,South,0
76,M,Month-to-month,Bank transfer,30,34.91,1177.03,333.2,0,No,East,0
57,F,Two year,Mailed check,8,64.02,344.95,141.8,3,No,Central,0
31,M,Two year,Electronic check,11,68.61,605.78,227.2,0,No,Central,0
55,F,Month-to-month,Mailed check,42,92.44,3857.13,233.7,1,No,West,0
73,M,Two year,Electronic check,15,38.58,486.76,140.9,0,No,South,0
81,F,One year,Electronic check,3,44.35,48.39,237.9,0,No,South,0
42,F,Two year,Bank transfer,71,111.67,7969.31,220.2,0,No,East,0
52,M,Month-to-month,Electronic check,68,101.8,6953.26,303.0,3,No,South,0
29,M,Month-to-month,Mailed check,51,85.72,4415.01,286.5,0,Yes,West,0
84,F,Month-to-month,Bank transfer,73,91.59,6734.4,226.6,2,Yes,West,0
62,M,One year,Mailed check,73,63.05,4811.99,187.5,1,No,East,0
21,F,Two year,Electronic check,68,78.37,5432.82,164.8,0,No,North,0
50,M,Month-to-month,Bank transfer,59,33.47,2088.17,147.0,0,No,North,0
56,F,Two year,Electronic check,51,48.57,2529.45,218.2,1,No,Central,0
50,F,Month-to-month,Bank transfer,8,102.25,1288.62,286.0,3,No,West,1
38,M,Month-to-month,Electronic check,19,42.05,800.71,215.5,1,No,North,0
38,M,Month-to-month,Credit card,11,82.17,677.48,290.8,0,Yes,Central,0
49,M,One year,Electronic check,43,85.09,3624.3,170.3,2,No,North,0
41,F,Month-to-month,Mailed check,51,90.36,4634.5,340.8,1,No,West,0
78,M,Month-to-month,Bank transfer,9,52.36,358.31,140.0,0,No,South,0
51,F,Month-to-month,Electronic check,19,65.85,1138.2,236.5,0,No,East,0
72,M,One year,Credit card,5,67.95,212.52,230.3,0,No,South,0
62,M,One year,Bank transfer,51,32.43,1839.17,287.1,1,No,North,0
24,F,Month-to-month,Electronic check,17,89.65,1371.56,238.4,0,No,South,0
48,M,Month-to-month,Electronic check,37,62.6,2277.43,218.9,1,No,East,0
42,F,Month-to-month,Bank transfer,18,27.86,437.91,321.8,1,No,East,0
66,F,One year,Electronic check,1,72.3,320.4,364.2,1,No,North,1
43,M,Month-to-month,Credit card,58,67.09,3924.26,173.8,2,No,West,0
48,F,Month-to-month,Mailed check,59,79.94,4629.09,256.5,2,Yes,North,1
51,F,One year,Electronic check,18,88.99,1466.23,332.4,0,Yes,North,0
30,F,Two year,Bank transfer,50,5.0,532.26,157.7,0,No,Central,0
73,M,One year,Credit card,19,49.98,843.22,382.7,0,No,South,0
34,M,Month-to-month,Mailed check,27,92.17,2325.32,313.0,0,No,North,0
27,M,Month-to-month,Electronic check,37,55.92,2150.46,116.3,0,No,East,0
53,M,One year,Electronic check,74,46.74,3597.48,170.6,1,No,West,0
68,M,Month-to-month,Electronic check,43,55.76,2266.81,214.3,3,No,East,1
73,F,Month-to-month,Electronic check,51,100.72,5140.7,344.9,3,No,North,1
18,M,Month-to-month,Electronic check,61,33.72,2220.19,196.9,1,No,West,0
67,F,One year,Electronic check,57,71.37,4101.35,280.0,0,No,Central,0
67,F,Two year,Electronic check,58,72.96000000000001,4009.02,319.2,1,Yes,East,1
67,M,Two year,Credit card,23,84.41,1851.73,314.9,0,No,North,0
83,M,Month-to-month,Electronic check,69,97.22,6685.87,234.1,1,No,West,0
35,F,Two year,Electronic check,50,89.17,4394.91,199.3,3,No,West,0
54,M,Two year,Electronic check,53,61.010000000000005,3225.72,253.2,1,Yes,South,0
37,F,Month-to-month,Credit card,0,58.2,34.48,181.5,2,No,North,1
25,M,Two year,Electronic check,30,44.66,1337.69,200.6,0,No,Central,0
58,M,Month-to-month,Electronic check,0,70.14,39.78,201.8,3,No,East,1
38,M,Two year,Credit card,24,88.73,1895.25,355.1,0,No,South,0
69,M,Month-to-month,Bank transfer,31,14.82,513.32,175.9,0,No,North,0
72,M,One year,Credit card,54,32.54,1903.41,194.6,0,No,North,0
78,F,Month-to-month,Credit card,36,56.85,2022.15,248.3,0,No,Central,0
25,M,Month-to-month,Electronic check,60,38.47,2453.67,267.1,2,No,East,0
38,F,Month-to-month,Electronic check,21,82.88,1739.63,305.5,1,Yes,Central,0
38,F,Month-to-month,Credit card,58,54.69,3352.04,210.5,1,No,Central,0
51,M,Month-to-month,Electronic check,50,66.14,3339.43,319.2,1,No,Central,0
69,M,Month-to-month,Credit card,46,45.17,2256.73,402.4,0,No,West,0
68,F,Month-to-month,Bank transfer,37,34.78,1438.75,346.2,1,No,South,0
59,F,Two year,Mailed check,16,71.05,1066.1,213.2,0,No,East,0
38,M,One year,Electronic check,32,23.2,723.91,164.0,1,No,Central,0
45,F,One year,Electronic check,70,59.870000000000005,4378.47,269.7,2,Yes,South,0
34,M,Month-to-month,Electronic check,48,81.79,3898.57,271.5,1,No,West,0
63,M,Month-to-month,Bank transfer,6,44.65,127.58,279.9,2,No,East,0
74,M,Month-to-month,Mailed check,43,73.67,3169.67,196.3,1,No,West,1
69,F,One year,Electronic check,55,88.76,4933.64,274.6,0,No,East,0
29,F,One year,Electronic check,3,72.58,3.31,285.5,0,Yes,East,0
29,F,Month-to-month,Electronic check,55,54.05,3078.08,265.3,4,No,East,0
65,M,Month-to-month,Electronic check,8,41.2,218.92,341.1,2,No,North,0
44,M,One year,Electronic check,32,30.5,1080.57,178.8,0,No,West,0
73,M,Two year,Mailed check,45,33.84,1629.02,399.2,0,No,Central,0
66,F,Month-to-month,Bank transfer,33,38.05,1049.04,176.9,2,No,North,1
35,M,Month-to-month,Credit card,28,67.54,1894.39,158.8,2,No,West,0
24,M,Month-to-month,Electronic check,6,106.42,1157.87,292.3,4,No,West,1
63,M,Month-to-month,Electronic check,48,77.12,3745.98,324.2,2,No,North,0
70,M,Month-to-month,Electronic check,11,57.35,488.09,169.2,0,No,East,0
34,M,Month-to-month,Credit card,43,85.45,3673.03,186.8,1,No,South,0
81,F,Month-to-month,Electronic check,16,119.45,2414.42,269.5,1,No,South,1
51,M,Month-to-month,Bank transfer,3,98.55,15.89,211.0,0,No,Central,0
53,F,One year,Mailed check,27,99.34,2458.88,124.3,0,No,South,0
67,F,One year,Electronic check,39,90.51,3650.47,344.6,3,Yes,North,1
74,M,One year,Credit card,61,55.49,3569.89,381.5,0,Yes,East,0
26,F,Month-to-month,Electronic check,59,44.08,2716.21,196.7,1,Yes,West,0
22,F,Month-to-month,Electronic check,49,27.24,1453.64,182.9,0,No,East,0
43,M,Two year,Credit card,24,91.16,2023.09,157.7,0,No,North,0
22,M,Month-to-month,Electronic check,22,62.58,1473.36,278.1,2,No,West,1
44,M,Month-to-month,Credit card,20,72.87,1396.72,256.1,1,No,East,0
57,F,One year,Bank transfer,14,91.0,1029.88,421.2,0,No,South,0
52,F,Month-to-month,Mailed check,26,98.17,2419.17,205.2,1,Yes,East,0
54,F,Month-to-month,Electronic check,3,32.66,-84.31,292.0,2,No,Central,0
56,F,Month-to-month,Electronic check,3,67.39,-3.76,184.3,3,No,South,0
57,F,Month-to-month,Credit card,24,114.05,2566.32,235.9,0,No,West,0
53,F,One year,Bank transfer,58,57.07,3498.82,217.1,1,No,East,0
